,table,column,bins,table_column
156,call_center,cc_suite_number,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc_suite_number
157,call_center,cc_zip,"[31904.   31904.   31904.   31904.   31904.   31904.   31904.   31904.
 31904.   31904.   31904.   31904.   31904.   31904.   31904.   31904.
 32512.8  33502.1  34491.4  35480.7  35709.   35709.   35709.   35709.
 35709.   35709.   35709.   35709.   35709.   35709.   35709.   35709.
 35709.   35709.   35709.   35709.   35709.   35709.   35709.   35709.
 35709.   35709.   35709.   35709.   35709.   35709.   35709.   36294.42
 36986.28 37678.14 38370.  ]",call_center.cc_zip
158,call_center,cc_country,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc_country
159,call_center,cc_gmt_offset,"[-5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5.
 -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5.
 -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5.]",call_center.cc_gmt_offset
160,call_center,cc_call_center_sk,"[ 1.    1.26  1.52  1.78  2.04  2.3   2.56  2.82  3.08  3.34  3.6   3.86
  4.12  4.38  4.64  4.9   5.16  5.42  5.68  5.94  6.2   6.46  6.72  6.98
  7.24  7.5   7.76  8.02  8.28  8.54  8.8   9.06  9.32  9.58  9.84 10.1
 10.36 10.62 10.88 11.14 11.4  11.66 11.92 12.18 12.44 12.7  12.96 13.22
 13.48 13.74 14.  ]",call_center.cc_call_center_sk
161,call_center,cc_rec_start_date,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc_rec_start_date
162,call_center,cc_rec_end_date,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc_rec_end_date
163,call_center,cc_closed_date_sk,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc_closed_date_sk
164,call_center,cc_manager,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc_manager
165,call_center,cc_open_date_sk,"[2450806.   2450806.   2450806.   2450806.   2450806.08 2450806.6
 2450807.12 2450807.64 2450808.   2450808.   2450808.   2450808.
 2450825.28 2450862.72 2450900.16 2450937.6  2450963.52 2450982.24
 2451000.96 2451019.68 2451029.2  2451035.96 2451042.72 2451049.48
 2451050.   2451050.   2451050.   2451050.   2451050.   2451050.
 2451050.   2451050.78 2451054.16 2451057.54 2451060.92 2451063.
 2451063.   2451063.   2451063.   2451063.   2451063.   2451063.
 2451063.   2451065.88 2451070.04 2451074.2  2451078.36 2451093.74
 2451111.16 2451128.58 2451146.  ]",call_center.cc_open_date_sk
166,call_center,cc_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc_name
167,call_center,cc_class,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc_class
168,call_center,cc_employees,"[ 12.    12.    12.    12.    13.16  20.7   28.24  35.78  42.28  46.44
  50.6   54.76  57.    57.    57.    57.    59.56  63.72  67.88  72.04
  78.6   85.88  93.16 100.44 109.16 118.   126.84 135.38 140.32 145.26
 150.2  154.06 154.32 154.58 154.84 155.7  157.52 159.34 161.16 162.84
 164.4  165.96 167.52 169.08 170.64 172.2  173.76 174.   174.   174.
 174.  ]",call_center.cc_employees
169,call_center,cc_sq_ft,"[  6144.     6144.     6144.     6144.     6672.04  10104.3   13536.56
  16968.82  19489.88  19960.74  20431.6   20902.46  21156.    21156.
  21156.    21156.    21409.92  21822.54  22235.16  22647.78  25123.
  28217.    31311.    34405.    36633.08  38789.    40944.92  43126.58
  45617.12  48107.66  50598.2   53309.48  56756.56  60203.64  63650.72
  66876.3   69747.48  72618.66  75489.84  77867.94  79823.4   81778.86
  83734.32  88080.36  93488.88  98897.4  104305.92 108382.56 112217.04
 116051.52 119886.  ]",call_center.cc_sq_ft
170,call_center,cc_hours,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc_hours
171,call_center,cc_mkt_class,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc_mkt_class
172,customer,c_preferred_cust_flag,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c_preferred_cust_flag
173,customer,c_birth_month,"[ 1.  1.  1.  1.  1.  2.  2.  2.  2.  3.  3.  3.  3.  4.  4.  4.  4.  5.
  5.  5.  5.  6.  6.  6.  6.  7.  7.  7.  7.  7.  8.  8.  8.  8.  9.  9.
  9.  9. 10. 10. 10. 10. 11. 11. 11. 11. 12. 12. 12. 12. 12.]",customer.c_birth_month
174,customer,c_last_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c_last_name
175,customer,c_customer_id,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c_customer_id
176,customer,c_birth_year,"[1924. 1925. 1926. 1928. 1929. 1930. 1932. 1933. 1935. 1936. 1937. 1939.
 1940. 1941. 1943. 1944. 1946. 1947. 1948. 1950. 1951. 1952. 1954. 1955.
 1957. 1958. 1959. 1961. 1962. 1964. 1965. 1966. 1968. 1969. 1970. 1972.
 1973. 1974. 1976. 1977. 1979. 1980. 1981. 1983. 1984. 1986. 1987. 1988.
 1990. 1991. 1992.]",customer.c_birth_year
177,customer,c_current_cdemo_sk,"[4.0000000e+00 3.8854000e+04 7.7119800e+04 1.1568150e+05 1.5398760e+05
 1.9270250e+05 2.3120820e+05 2.7037240e+05 3.0822980e+05 3.4635340e+05
 3.8392000e+05 4.2259480e+05 4.6083380e+05 4.9891630e+05 5.3704800e+05
 5.7623900e+05 6.1501540e+05 6.5311650e+05 6.9266720e+05 7.3217850e+05
 7.7088900e+05 8.0991500e+05 8.4786840e+05 8.8643800e+05 9.2461360e+05
 9.6329450e+05 1.0007022e+06 1.0394332e+06 1.0770226e+06 1.1160499e+06
 1.1542290e+06 1.1930680e+06 1.2315248e+06 1.2701908e+06 1.3083764e+06
 1.3460515e+06 1.3841180e+06 1.4218007e+06 1.4610564e+06 1.5001069e+06
 1.5381800e+06 1.5760739e+06 1.6142946e+06 1.6528225e+06 1.6908350e+06
 1.7295510e+06 1.7678532e+06 1.8057377e+06 1.8445368e+06 1.8826953e+06
 1.9207910e+06]",customer.c_current_cdemo_sk
178,customer,c_salutation,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c_salutation
179,customer,c_current_hdemo_sk,"[1.00000e+00 1.45000e+02 2.90000e+02 4.31000e+02 5.75280e+02 7.19000e+02
 8.61000e+02 1.00500e+03 1.15200e+03 1.29738e+03 1.43900e+03 1.58500e+03
 1.72500e+03 1.86600e+03 2.00800e+03 2.15100e+03 2.29600e+03 2.43800e+03
 2.58000e+03 2.72400e+03 2.86900e+03 3.01600e+03 3.16400e+03 3.30400e+03
 3.44400e+03 3.59000e+03 3.73400e+03 3.88100e+03 4.02400e+03 4.17000e+03
 4.31300e+03 4.45600e+03 4.60200e+03 4.74506e+03 4.89100e+03 5.03000e+03
 5.17300e+03 5.31600e+03 5.46000e+03 5.60400e+03 5.74700e+03 5.89200e+03
 6.03600e+03 6.18100e+03 6.32600e+03 6.47300e+03 6.61900e+03 6.76454e+03
 6.90800e+03 7.05400e+03 7.20000e+03]",customer.c_current_hdemo_sk
180,customer,c_first_shipto_date_sk,"[2449028. 2449100. 2449174. 2449246. 2449321. 2449396. 2449469. 2449542.
 2449615. 2449686. 2449759. 2449833. 2449907. 2449981. 2450054. 2450125.
 2450198. 2450271. 2450343. 2450418. 2450491. 2450564. 2450637. 2450710.
 2450782. 2450855. 2450927. 2451000. 2451073. 2451147. 2451219. 2451293.
 2451366. 2451440. 2451512. 2451586. 2451657. 2451730. 2451802. 2451874.
 2451947. 2452021. 2452093. 2452166. 2452237. 2452309. 2452383. 2452457.
 2452530. 2452604. 2452678.]",customer.c_first_shipto_date_sk
181,customer,c_birth_day,"[ 1.  1.  2.  2.  3.  4.  4.  5.  5.  6.  7.  7.  8.  8.  9. 10. 10. 11.
 11. 12. 13. 13. 14. 14. 15. 16. 16. 17. 18. 18. 19. 19. 20. 21. 21. 22.
 22. 23. 24. 24. 25. 25. 26. 27. 27. 28. 28. 29. 30. 30. 31.]",customer.c_birth_day
182,customer,c_first_sales_date_sk,"[2448998. 2449070. 2449143. 2449216. 2449291. 2449365. 2449439. 2449512.
 2449584. 2449655. 2449729. 2449803. 2449877. 2449950. 2450023. 2450095.
 2450168. 2450241. 2450313. 2450388. 2450461. 2450534. 2450607. 2450680.
 2450751. 2450825. 2450897. 2450970. 2451044. 2451117. 2451189. 2451263.
 2451336. 2451410. 2451482. 2451556. 2451627. 2451700. 2451772. 2451844.
 2451917. 2451991. 2452062. 2452136. 2452207. 2452278. 2452353. 2452427.
 2452499. 2452574. 2452648.]",customer.c_first_sales_date_sk
183,customer,c_email_address,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c_email_address
184,customer,c_last_review_date_sk,"[2452283. 2452290. 2452297. 2452304. 2452312. 2452319. 2452326. 2452334.
 2452341. 2452348. 2452355. 2452363. 2452370. 2452378. 2452385. 2452392.
 2452400. 2452407. 2452414. 2452421. 2452428. 2452436. 2452443. 2452450.
 2452458. 2452465. 2452472. 2452480. 2452487. 2452494. 2452502. 2452509.
 2452516. 2452523. 2452531. 2452538. 2452545. 2452553. 2452560. 2452567.
 2452575. 2452582. 2452589. 2452597. 2452604. 2452612. 2452619. 2452626.
 2452634. 2452641. 2452648.]",customer.c_last_review_date_sk
185,customer,c_customer_sk,"[1.0000000e+00 5.5409800e+03 1.1080960e+04 1.6620940e+04 2.2160920e+04
 2.7700900e+04 3.3240880e+04 3.8780860e+04 4.4320840e+04 4.9860820e+04
 5.5400800e+04 6.0940780e+04 6.6480760e+04 7.2020740e+04 7.7560720e+04
 8.3100700e+04 8.8640680e+04 9.4180660e+04 9.9720640e+04 1.0526062e+05
 1.1080060e+05 1.1634058e+05 1.2188056e+05 1.2742054e+05 1.3296052e+05
 1.3850050e+05 1.4404048e+05 1.4958046e+05 1.5512044e+05 1.6066042e+05
 1.6620040e+05 1.7174038e+05 1.7728036e+05 1.8282034e+05 1.8836032e+05
 1.9390030e+05 1.9944028e+05 2.0498026e+05 2.1052024e+05 2.1606022e+05
 2.2160020e+05 2.2714018e+05 2.3268016e+05 2.3822014e+05 2.4376012e+05
 2.4930010e+05 2.5484008e+05 2.6038006e+05 2.6592004e+05 2.7146002e+05
 2.7700000e+05]",customer.c_customer_sk
186,customer,c_login,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c_login
187,customer,c_current_addr_sk,"[1.0000000e+00 2.7570000e+03 5.4669600e+03 8.2630000e+03 1.0978920e+04
 1.3751000e+04 1.6516880e+04 1.9325000e+04 2.2138840e+04 2.4955000e+04
 2.7738000e+04 3.0484000e+04 3.3278760e+04 3.6038740e+04 3.8779000e+04
 4.1583700e+04 4.4301680e+04 4.7049660e+04 4.9787000e+04 5.2535000e+04
 5.5206600e+04 5.7959000e+04 6.0670560e+04 6.3435000e+04 6.6208000e+04
 6.8980000e+04 7.1681480e+04 7.4440000e+04 7.7280000e+04 8.0038000e+04
 8.2749000e+04 8.5494000e+04 8.8252000e+04 9.1028340e+04 9.3795000e+04
 9.6514000e+04 9.9270000e+04 1.0204400e+05 1.0484048e+05 1.0759900e+05
 1.1041320e+05 1.1317218e+05 1.1587700e+05 1.1865000e+05 1.2145012e+05
 1.2426300e+05 1.2706508e+05 1.2982400e+05 1.3255804e+05 1.3525300e+05
 1.3800000e+05]",customer.c_current_addr_sk
188,customer,c_first_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c_first_name
189,customer,c_birth_country,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c_birth_country
190,web_site,web_open_date_sk,"[2450526.   2450537.22 2450543.   2450543.   2450548.76 2450559.5
 2450576.   2450577.   2450577.   2450577.   2450587.2  2450594.
 2450594.   2450599.22 2450609.   2450625.5  2450628.   2450628.
 2450628.   2450637.18 2450645.   2450645.   2450649.68 2450658.5
 2450675.   2450679.   2450679.   2450679.   2450687.16 2450696.
 2450696.   2450700.14 2450708.   2450724.5  2450730.   2450730.
 2450730.   2450737.14 2450747.   2450747.   2450750.6  2450757.5
 2450774.   2450781.   2450781.   2450781.   2450787.12 2450798.
 2450798.   2450801.06 2450807.  ]",web_site.web_open_date_sk
191,web_site,web_mkt_class,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_mkt_class
192,web_site,web_suite_number,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_suite_number
193,web_site,web_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_name
194,web_site,web_mkt_id,"[1.   1.66 2.   2.   2.   2.   2.   2.   2.   2.   2.6  3.   3.   3.
 3.   3.   3.   3.22 3.88 4.   4.   4.   4.   4.   4.   4.   4.   4.
 4.   4.14 4.8  5.   5.   5.   5.   5.   5.   5.   5.   5.   5.   5.
 5.   5.   5.   5.   5.36 6.   6.   6.   6.  ]",web_site.web_mkt_id
195,web_site,web_city,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_city
196,web_site,web_mkt_desc,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_mkt_desc
197,web_site,web_county,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_county
198,web_site,web_close_date_sk,"[2446876.   2446912.72 2446944.   2446944.   2446949.44 2446967.8
 2446978.   2446978.   2446978.   2446978.   2447005.2  2447041.92
 2447046.   2447046.68 2447065.04 2447080.   2447080.   2447080.
 2447080.   2447097.68 2447134.4  2447148.   2447148.   2447807.4
 2448655.2  2448718.   2448719.36 2448737.72 2448752.   2448752.
 2448752.   2448752.   2448771.04 2448807.76 2448820.   2448820.
 2448834.96 2448853.32 2448854.   2448854.   2448854.   2448863.52
 2448900.24 2448922.   2448922.   2448932.2  2448950.56 2448956.
 2448956.   2448956.   2448956.  ]",web_site.web_close_date_sk
199,web_site,web_state,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_state
200,web_site,web_zip,"[31904.   31904.   31904.   31904.   31904.   31904.   31904.   31904.
 31904.   31904.   31904.   31904.   31904.   31904.   31904.   31904.
 31904.   31904.   31904.   33958.7  35709.   35709.   35709.   35709.
 35709.   35709.   35709.   35709.   35709.   35709.   35709.   35709.
 35709.   35709.   35709.   35709.   35709.   35709.   35709.   35709.
 35709.   35868.66 37624.92 38370.   38370.   38370.   38370.   38370.
 38370.   38370.   38370.  ]",web_site.web_zip
201,web_site,web_country,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_country
202,web_site,web_gmt_offset,"[-5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5.
 -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5.
 -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5.]",web_site.web_gmt_offset
203,web_site,web_tax_percentage,"[0.     0.0066 0.01   0.01   0.01   0.01   0.01   0.01   0.0128 0.0194
 0.032  0.04   0.04   0.04   0.04   0.04   0.0456 0.0544 0.0676 0.07
 0.07   0.07   0.07   0.07   0.07   0.07   0.07   0.07   0.07   0.07
 0.07   0.07   0.07   0.07   0.0744 0.08   0.08   0.08   0.08   0.08
 0.08   0.0806 0.0872 0.0938 0.1004 0.107  0.1136 0.12   0.12   0.12
 0.12  ]",web_site.web_tax_percentage
204,web_site,web_market_manager,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_market_manager
205,web_site,web_company_id,"[1.   1.   1.   1.   1.   1.3  1.96 2.   2.   2.   2.   2.   2.   2.
 2.   2.   2.   2.22 2.88 3.   3.   3.   3.   3.18 3.84 4.   4.   4.
 4.   4.14 4.8  5.   5.   5.   5.   5.   5.   5.   5.   5.   5.   5.
 5.   5.   5.04 5.7  6.   6.   6.   6.   6.  ]",web_site.web_company_id
206,web_site,web_company_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_company_name
207,web_site,web_street_number,"[ 51.    58.92 101.72 181.58 189.76 193.   193.   210.98 229.   245.5
 247.   258.7  288.4  292.   292.   292.   328.96 369.22 402.88 409.
 409.   409.   524.44 638.2  664.6  700.5  733.68 748.86 767.88 786.94
 800.8  805.   807.76 822.94 828.   828.7  833.32 835.   835.48 839.44
 841.   841.   841.   858.48 887.   887.   888.8  892.   892.   919.54
 973.  ]",web_site.web_street_number
208,web_site,web_street_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_street_name
209,web_site,web_street_type,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_street_type
210,web_site,web_class,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_class
211,web_site,web_manager,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_manager
212,web_site,web_site_sk,"[ 1.    1.66  2.32  2.98  3.64  4.3   4.96  5.62  6.28  6.94  7.6   8.26
  8.92  9.58 10.24 10.9  11.56 12.22 12.88 13.54 14.2  14.86 15.52 16.18
 16.84 17.5  18.16 18.82 19.48 20.14 20.8  21.46 22.12 22.78 23.44 24.1
 24.76 25.42 26.08 26.74 27.4  28.06 28.72 29.38 30.04 30.7  31.36 32.02
 32.68 33.34 34.  ]",web_site.web_site_sk
213,web_site,web_site_id,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_site_id
214,web_site,web_rec_start_date,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_rec_start_date
215,web_site,web_rec_end_date,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_rec_end_date
216,store_returns,sr_customer_sk,"[1.0000000e+00 5.5010000e+03 1.0979000e+04 1.6543000e+04 2.2025000e+04
 2.7577400e+04 3.3115000e+04 3.8646160e+04 4.4209040e+04 4.9713000e+04
 5.5234800e+04 6.0819000e+04 6.6304560e+04 7.1833000e+04 7.7370000e+04
 8.2814000e+04 8.8356000e+04 9.3901000e+04 9.9448000e+04 1.0499900e+05
 1.1055400e+05 1.1614700e+05 1.2166200e+05 1.2720200e+05 1.3280500e+05
 1.3838200e+05 1.4388000e+05 1.4947100e+05 1.5503000e+05 1.6062752e+05
 1.6617400e+05 1.7166400e+05 1.7720800e+05 1.8275904e+05 1.8824000e+05
 1.9382800e+05 1.9941800e+05 2.0490756e+05 2.1039700e+05 2.1601400e+05
 2.2161220e+05 2.2718800e+05 2.3276000e+05 2.3827700e+05 2.4384300e+05
 2.4935960e+05 2.5483300e+05 2.6045200e+05 2.6599600e+05 2.7148500e+05
 2.7700000e+05]",store_returns.sr_customer_sk
