,table,column,bins,table_column
158,call_center,cc_country,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc_country
159,call_center,cc_gmt_offset,"[-6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.
 -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.
 -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -5.9
 -5.44 -5.   -5.   -5.   -5.   -5.   -5.   -5.   -5.   -5.   -5.   -5.
 -5.   -5.   -5.  ]",call_center.cc_gmt_offset
160,call_center,cc_call_center_sk,"[ 1.    1.46  1.92  2.38  2.84  3.3   3.76  4.22  4.68  5.14  5.6   6.06
  6.52  6.98  7.44  7.9   8.36  8.82  9.28  9.74 10.2  10.66 11.12 11.58
 12.04 12.5  12.96 13.42 13.88 14.34 14.8  15.26 15.72 16.18 16.64 17.1
 17.56 18.02 18.48 18.94 19.4  19.86 20.32 20.78 21.24 21.7  22.16 22.62
 23.08 23.54 24.  ]",call_center.cc_call_center_sk
161,call_center,cc_rec_start_date,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc_rec_start_date
162,call_center,cc_rec_end_date,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc_rec_end_date
163,call_center,cc_closed_date_sk,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc_closed_date_sk
164,call_center,cc_manager,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc_manager
165,call_center,cc_open_date_sk,"[2450806.   2450806.   2450806.   2450806.76 2450807.68 2450808.
 2450808.   2450818.78 2450841.32 2450870.3  2450914.   2450956.32
 2450989.44 2451022.56 2451035.44 2451047.4  2451050.   2451050.
 2451050.   2451050.   2451052.6  2451058.58 2451063.   2451063.
 2451063.   2451063.   2451063.   2451068.88 2451075.32 2451077.
 2451077.   2451077.   2451077.   2451077.36 2451078.28 2451079.
 2451079.   2451079.28 2451085.72 2451092.16 2451093.   2451093.
 2451093.   2451093.   2451101.4  2451117.5  2451128.   2451128.
 2451129.44 2451137.72 2451146.  ]",call_center.cc_open_date_sk
166,call_center,cc_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc_name
167,call_center,cc_class,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc_class
168,call_center,cc_employees,"[  6.    23.02  40.04  77.96 120.28 146.7  164.64 174.   174.   175.82
 181.8  187.   187.   187.   206.8  227.5  269.8  318.1  348.2  366.6
 380.   386.9  392.   392.   393.12 406.   418.88 425.46 431.44 433.
 433.   455.1  494.2  526.64 548.72 567.6  574.96 582.32 589.68 597.04
 598.8  599.72 608.32 620.28 626.   626.   634.48 658.86 679.08 679.54
 680.  ]",call_center.cc_employees
169,call_center,cc_sq_ft,"[  2724.     2724.     2724.     2724.     2724.     5880.    10719.2
  24800.16  48963.04  67318.02  72397.8   77760.18  85006.56  92252.94
  93965.44  95426.4   95744.    95744.   102503.76 113609.08 127602.8
 145351.44 159540.16 163642.44 167655.12 170727.   173798.88 174066.
 174066.   174859.56 175933.2  178740.   182880.   185932.8  187294.4
 190995.8  203120.48 214718.   214718.   214718.   216316.   218153.7
 222817.32 228717.28 238378.28 251486.9  265159.2  279888.4  292056.
 292056.   292056.  ]",call_center.cc_sq_ft
170,call_center,cc_hours,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc_hours
171,call_center,cc_mkt_class,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc_mkt_class
172,customer,c_preferred_cust_flag,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c_preferred_cust_flag
173,customer,c_birth_month,"[ 1.  1.  1.  1.  1.  2.  2.  2.  2.  3.  3.  3.  3.  4.  4.  4.  4.  5.
  5.  5.  5.  6.  6.  6.  6.  7.  7.  7.  7.  7.  8.  8.  8.  8.  9.  9.
  9.  9. 10. 10. 10. 10. 11. 11. 11. 11. 12. 12. 12. 12. 12.]",customer.c_birth_month
174,customer,c_last_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c_last_name
175,customer,c_customer_id,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c_customer_id
176,customer,c_birth_year,"[1924. 1925. 1926. 1928. 1929. 1930. 1932. 1933. 1935. 1936. 1937. 1939.
 1940. 1941. 1943. 1944. 1946. 1947. 1948. 1950. 1951. 1952. 1954. 1955.
 1957. 1958. 1959. 1961. 1962. 1964. 1965. 1966. 1968. 1969. 1970. 1972.
 1973. 1975. 1976. 1977. 1979. 1980. 1981. 1983. 1984. 1986. 1987. 1988.
 1990. 1991. 1992.]",customer.c_birth_year
177,customer,c_current_cdemo_sk,"[4.00000000e+00 3.87139200e+04 7.70282000e+04 1.15257000e+05
 1.53931720e+05 1.92315800e+05 2.30975520e+05 2.69601320e+05
 3.07396080e+05 3.45882800e+05 3.83849000e+05 4.23088240e+05
 4.61438160e+05 4.99385760e+05 5.37280040e+05 5.76459800e+05
 6.15342440e+05 6.53562840e+05 6.93066560e+05 7.32299480e+05
 7.70708600e+05 8.08982320e+05 8.47207200e+05 8.86204800e+05
 9.24183320e+05 9.62924000e+05 1.00060756e+06 1.03948104e+06
 1.07756700e+06 1.11638772e+06 1.15436140e+06 1.19251852e+06
 1.23097576e+06 1.26909808e+06 1.30721900e+06 1.34516960e+06
 1.38351872e+06 1.42148516e+06 1.46081592e+06 1.49927552e+06
 1.53760860e+06 1.57566936e+06 1.61403396e+06 1.65244500e+06
 1.69048492e+06 1.72900920e+06 1.76764964e+06 1.80574472e+06
 1.84436900e+06 1.88308916e+06 1.92079100e+06]",customer.c_current_cdemo_sk
178,customer,c_salutation,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c_salutation
179,customer,c_current_hdemo_sk,"[1.0000e+00 1.4600e+02 2.8900e+02 4.3400e+02 5.7800e+02 7.2100e+02
 8.6300e+02 1.0070e+03 1.1540e+03 1.2980e+03 1.4410e+03 1.5850e+03
 1.7280e+03 1.8710e+03 2.0150e+03 2.1580e+03 2.3020e+03 2.4440e+03
 2.5870e+03 2.7320e+03 2.8750e+03 3.0210e+03 3.1680e+03 3.3100e+03
 3.4500e+03 3.5970e+03 3.7390e+03 3.8850e+03 4.0280e+03 4.1726e+03
 4.3140e+03 4.4600e+03 4.6050e+03 4.7480e+03 4.8916e+03 5.0320e+03
 5.1750e+03 5.3180e+03 5.4610e+03 5.6050e+03 5.7500e+03 5.8940e+03
 6.0380e+03 6.1830e+03 6.3280e+03 6.4740e+03 6.6190e+03 6.7670e+03
 6.9090e+03 7.0550e+03 7.2000e+03]",customer.c_current_hdemo_sk
180,customer,c_first_shipto_date_sk,"[2449028.  2449100.  2449172.  2449244.  2449318.  2449392.  2449465.
 2449538.  2449612.  2449683.  2449757.  2449830.  2449904.  2449978.
 2450050.  2450122.  2450195.  2450269.  2450341.  2450416.  2450489.
 2450563.  2450636.  2450709.  2450782.  2450855.  2450926.  2450999.
 2451072.  2451145.  2451218.  2451291.  2451364.  2451438.  2451511.
 2451584.  2451656.  2451730.  2451802.  2451875.  2451947.2 2452021.
 2452094.  2452166.  2452238.  2452311.  2452385.  2452459.  2452531.
 2452605.  2452678. ]",customer.c_first_shipto_date_sk
181,customer,c_birth_day,"[ 1.  1.  2.  2.  3.  4.  4.  5.  5.  6.  7.  7.  8.  8.  9. 10. 10. 11.
 11. 12. 13. 13. 14. 15. 15. 16. 16. 17. 18. 18. 19. 19. 20. 21. 21. 22.
 22. 23. 24. 24. 25. 25. 26. 27. 27. 28. 28. 29. 30. 30. 31.]",customer.c_birth_day
182,customer,c_first_sales_date_sk,"[2448998. 2449070. 2449142. 2449214. 2449287. 2449361. 2449435. 2449508.
 2449582. 2449653. 2449726. 2449799. 2449874. 2449948. 2450020. 2450092.
 2450165. 2450239. 2450311. 2450386. 2450459. 2450533. 2450606. 2450679.
 2450751. 2450825. 2450896. 2450969. 2451043. 2451116. 2451188. 2451261.
 2451334. 2451408. 2451481. 2451554. 2451626. 2451699. 2451772. 2451844.
 2451917. 2451991. 2452064. 2452136. 2452208. 2452280. 2452355. 2452428.
 2452501. 2452575. 2452648.]",customer.c_first_sales_date_sk
183,customer,c_email_address,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c_email_address
184,customer,c_last_review_date_sk,"[2452283. 2452290. 2452297. 2452304. 2452312. 2452319. 2452326. 2452333.
 2452341. 2452348. 2452355. 2452363. 2452370. 2452377. 2452385. 2452392.
 2452400. 2452407. 2452414. 2452422. 2452429. 2452436. 2452443. 2452451.
 2452458. 2452465. 2452473. 2452480. 2452487. 2452495. 2452502. 2452509.
 2452516. 2452524. 2452531. 2452538. 2452546. 2452553. 2452560. 2452568.
 2452575. 2452582. 2452590. 2452597. 2452604. 2452612. 2452619. 2452626.
 2452634. 2452641. 2452648.]",customer.c_last_review_date_sk
185,customer,c_customer_sk,"[1.0000000e+00 1.0000980e+04 2.0000960e+04 3.0000940e+04 4.0000920e+04
 5.0000900e+04 6.0000880e+04 7.0000860e+04 8.0000840e+04 9.0000820e+04
 1.0000080e+05 1.1000078e+05 1.2000076e+05 1.3000074e+05 1.4000072e+05
 1.5000070e+05 1.6000068e+05 1.7000066e+05 1.8000064e+05 1.9000062e+05
 2.0000060e+05 2.1000058e+05 2.2000056e+05 2.3000054e+05 2.4000052e+05
 2.5000050e+05 2.6000048e+05 2.7000046e+05 2.8000044e+05 2.9000042e+05
 3.0000040e+05 3.1000038e+05 3.2000036e+05 3.3000034e+05 3.4000032e+05
 3.5000030e+05 3.6000028e+05 3.7000026e+05 3.8000024e+05 3.9000022e+05
 4.0000020e+05 4.1000018e+05 4.2000016e+05 4.3000014e+05 4.4000012e+05
 4.5000010e+05 4.6000008e+05 4.7000006e+05 4.8000004e+05 4.9000002e+05
 5.0000000e+05]",customer.c_customer_sk
186,customer,c_login,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c_login
187,customer,c_current_addr_sk,"[1.0000000e+00 4.9630000e+03 1.0038000e+04 1.5061940e+04 2.0034000e+04
 2.5050900e+04 2.9995000e+04 3.4878860e+04 3.9802000e+04 4.4769000e+04
 4.9848800e+04 5.4883000e+04 5.9903000e+04 6.4934000e+04 6.9947000e+04
 7.4974000e+04 7.9973680e+04 8.4989000e+04 8.9989000e+04 9.5021000e+04
 1.0009100e+05 1.0506616e+05 1.1004456e+05 1.1502700e+05 1.2015200e+05
 1.2513200e+05 1.3007596e+05 1.3508700e+05 1.4010544e+05 1.4498900e+05
 1.5000240e+05 1.5502400e+05 1.6008300e+05 1.6500834e+05 1.7002300e+05
 1.7495100e+05 1.8001528e+05 1.8505300e+05 1.9008624e+05 1.9513822e+05
 2.0004320e+05 2.0504818e+05 2.1002500e+05 2.1507514e+05 2.2007900e+05
 2.2509500e+05 2.3003600e+05 2.3496812e+05 2.3996400e+05 2.4494000e+05
 2.5000000e+05]",customer.c_current_addr_sk
188,customer,c_first_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c_first_name
189,customer,c_birth_country,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c_birth_country
190,web_site,web_open_date_sk,"[2450475.   2450475.   2450475.   2450482.82 2450492.   2450492.9
 2450500.28 2450519.5  2450526.   2450526.   2450529.4  2450543.
 2450543.   2450548.94 2450564.   2450577.   2450577.   2450577.
 2450589.92 2450594.   2450597.6  2450608.5  2450628.   2450628.
 2450628.   2450636.5  2450645.   2450646.26 2450653.64 2450673.5
 2450679.   2450679.   2450683.08 2450696.   2450696.   2450702.3
 2450718.   2450730.   2450730.   2450730.   2450743.6  2450747.
 2450750.96 2450762.5  2450781.   2450781.   2450781.   2450790.18
 2450798.   2450799.62 2450807.  ]",web_site.web_open_date_sk
191,web_site,web_mkt_class,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_mkt_class
192,web_site,web_suite_number,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_suite_number
193,web_site,web_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_name
194,web_site,web_mkt_id,"[1.   1.   1.   1.46 2.   2.   2.   2.   2.   2.   2.   2.   2.   2.
 2.48 3.   3.   3.   3.   3.   3.4  4.   4.   4.   4.   4.   4.   4.
 4.   4.   4.   4.   4.24 5.   5.   5.   5.   5.   5.   5.   5.   5.
 5.   5.   5.   5.   5.72 6.   6.   6.   6.  ]",web_site.web_mkt_id
195,web_site,web_city,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_city
196,web_site,web_mkt_desc,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_mkt_desc
197,web_site,web_county,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_county
198,web_site,web_close_date_sk,"[2445017.   2445017.   2445029.24 2445051.   2445051.   2445051.
 2445056.44 2445102.68 2445119.   2445123.08 2445146.2  2445153.
 2445153.   2445153.   2445188.36 2445221.   2445221.   2445240.04
 2445255.   2445255.   2445255.   2445274.04 2445320.28 2445323.
 2446095.48 2447737.   2447737.   2447737.   2447739.72 2447785.96
 2447805.   2447807.72 2447830.84 2447839.   2447839.   2447839.
 2447871.64 2447907.   2447907.   2447924.68 2447941.   2447941.
 2447941.   2447957.32 2448003.56 2448009.   2448018.52 2448041.64
 2448043.   2448043.   2448043.  ]",web_site.web_close_date_sk
199,web_site,web_state,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_state
200,web_site,web_zip,"[31904.   31904.   31904.   31904.   31904.   32074.   33468.   33604.
 33604.   33604.   33604.   33604.   33604.   33604.   33604.   33604.
 33604.   33604.   33604.   33604.   34446.   35709.   35709.   35709.
 35709.   35903.5  36098.   36098.   36098.   36098.   37461.2  38370.
 38370.   38370.   38370.   47843.8  51904.   51904.   51904.   51904.
 51904.   51904.   52652.   53604.   53772.4  55498.5  55709.   55919.06
 56915.92 58370.   58370.  ]",web_site.web_zip
201,web_site,web_country,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_country
202,web_site,web_gmt_offset,"[-6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.
 -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.
 -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -6.   -5.94 -5.12 -5.
 -5.   -5.   -5.   -5.   -5.   -5.   -5.   -5.   -5.   -5.   -5.   -5.
 -5.   -5.   -5.  ]",web_site.web_gmt_offset
203,web_site,web_tax_percentage,"[0.     0.     0.0064 0.01   0.01   0.01   0.01   0.01   0.0156 0.0238
 0.032  0.04   0.04   0.04   0.04   0.043  0.05   0.05   0.05   0.05
 0.058  0.07   0.07   0.07   0.07   0.07   0.07   0.07   0.07   0.07
 0.07   0.07   0.07   0.0706 0.0788 0.08   0.08   0.08   0.08   0.08
 0.088  0.0962 0.1044 0.11   0.11   0.11   0.11   0.1154 0.12   0.12
 0.12  ]",web_site.web_tax_percentage
204,web_site,web_market_manager,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_market_manager
205,web_site,web_company_id,"[1.   1.   1.   1.   1.28 2.   2.   2.   2.   2.   2.   2.   2.   2.
 2.48 3.   3.   3.   3.   3.   3.   3.   3.04 3.86 4.   4.   4.   4.
 4.   4.   4.6  5.   5.   5.   5.   5.   5.   5.   5.   5.   5.   5.
 5.44 6.   6.   6.   6.   6.   6.   6.   6.  ]",web_site.web_company_id
206,web_site,web_company_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_company_name
207,web_site,web_street_number,"[ 51.    60.84  84.76  97.    97.   105.7  177.04 190.66 193.   204.02
 227.   247.   247.   276.7  292.   292.   299.92 354.04 396.76 409.
 409.   455.86 622.36 629.74 658.2  700.5  737.36 757.34 782.76 784.
 796.6  805.   810.52 828.   828.   832.9  835.   837.04 841.   841.
 841.   860.84 878.28 885.   885.16 886.8  887.   889.7  892.   906.58
 973.  ]",web_site.web_street_number
208,web_site,web_street_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_street_name
209,web_site,web_street_type,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_street_type
210,web_site,web_class,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_class
211,web_site,web_manager,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_manager
212,web_site,web_site_sk,"[ 1.    1.82  2.64  3.46  4.28  5.1   5.92  6.74  7.56  8.38  9.2  10.02
 10.84 11.66 12.48 13.3  14.12 14.94 15.76 16.58 17.4  18.22 19.04 19.86
 20.68 21.5  22.32 23.14 23.96 24.78 25.6  26.42 27.24 28.06 28.88 29.7
 30.52 31.34 32.16 32.98 33.8  34.62 35.44 36.26 37.08 37.9  38.72 39.54
 40.36 41.18 42.  ]",web_site.web_site_sk
213,web_site,web_site_id,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_site_id
214,web_site,web_rec_start_date,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_rec_start_date
215,web_site,web_rec_end_date,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_site.web_rec_end_date
216,store_returns,sr_customer_sk,"[1.0000000e+00 9.9710000e+03 1.9912000e+04 3.0009000e+04 4.0097000e+04
 4.9992200e+04 5.9969000e+04 6.9931000e+04 7.9981000e+04 8.9987960e+04
 1.0002540e+05 1.1003300e+05 1.2004500e+05 1.2999900e+05 1.3997416e+05
 1.4993600e+05 1.5995400e+05 1.6999200e+05 1.8000900e+05 1.8997200e+05
 1.9989000e+05 2.0980200e+05 2.1979400e+05 2.2977300e+05 2.3973956e+05
 2.4970500e+05 2.5971900e+05 2.6969900e+05 2.7966300e+05 2.8960900e+05
 2.9966700e+05 3.0965100e+05 3.1965200e+05 3.2961800e+05 3.3962700e+05
 3.4963200e+05 3.5966800e+05 3.6961500e+05 3.7966900e+05 3.8971400e+05
 3.9963800e+05 4.0962900e+05 4.1962000e+05 4.2965600e+05 4.3973436e+05
 4.4976800e+05 4.5978624e+05 4.6986868e+05 4.7991412e+05 4.8993200e+05
 5.0000000e+05]",store_returns.sr_customer_sk
